s_triv_12_copies,unsat,363.83
s_triv_13_copies,unsat,6.42
s_triv_14_copies,unsat,6.95
s_triv_15_copies,unsat,6.20
s_triv_16_copies,indet,600.00
s_triv_17_copies,unsat,12.23
s_triv_18_copies,indet,0.01
sn_1024_copies,unsat,9.66
sn_2048_copies,unsat,13.19
sn_4096_copies,unsat,17.46
sn_8192_copies,unsat,35.72
spec_011_copies,unsat,13.39
tg_copies,unsat,19.83
three_dots_moving_1_copies,unsat,31.68
three_dots_moving_2_copies,unsat,13.33
three_dots_moving_3_copies,unsat,27.52
trex3_copies,unsat,59.87
w1_copies,unsat,13.17
w2_copies,unsat,8.96
