s_triv_13_copies,unsat,329.79
s_triv_14_copies,indet,600.00
s_triv_15_copies,unsat,354.45
s_triv_16_copies,indet,600.00
s_triv_17_copies,unsat,422.54
s_triv_18_copies,indet,0.22
sn_1024_copies,unsat,345.05
sn_2048_copies,unsat,376.79
sn_4096_copies,unsat,422.15
sn_8192_copies,unsat,476.40
spec_011_copies,indet,600.00
tg_copies,unsat,473.76
three_dots_moving_1_copies,unsat,502.19
three_dots_moving_2_copies,unsat,488.45
three_dots_moving_3_copies,unsat,454.66
trex3_copies,indet,600.00
w1_copies,unsat,346.78
w2_copies,unsat,393.38
