s_triv_13_copies,unsat,89.36
s_triv_14_copies,indet,600.00
s_triv_15_copies,unsat,28.46
s_triv_16_copies,indet,600.00
s_triv_17_copies,unsat,93.85
s_triv_18_copies,indet,0.16
sn_1024_copies,unsat,288.77
sn_2048_copies,unsat,340.18
sn_4096_copies,indet,600.00
sn_8192_copies,indet,600.00
spec_011_copies,unsat,122.93
tg_copies,unsat,113.69
three_dots_moving_1_copies,unsat,167.01
three_dots_moving_2_copies,unsat,129.20
three_dots_moving_3_copies,unsat,114.88
trex3_copies,unsat,198.26
w1_copies,unsat,154.49
w2_copies,unsat,116.59
