s_seeds_03_copies,sat,0.89
s_seeds_04_copies,sat,0.80
s_seeds_05_copies,sat,1.31
s_seeds_06_copies,sat,3.01
s_seeds_07_copies,sat,1.33
s_seeds_08_copies,sat,1.16
s_seeds_09_copies,sat,0.96
s_seeds_10_copies,sat,0.65
s_seeds_11_copies,sat,577.45
s_split_01_copies,sat,1.66
s_split_02_copies,sat,1.54
s_split_03_copies,indet,600.00
s_split_04_copies,sat,3.37
s_split_05_copies,indet,600.00
s_split_06_copies,sat,2.98
s_split_07_copies,indet,600.00
s_split_08_copies,sat,4.29
s_split_09_copies,sat,1.36
s_split_10_copies,sat,1.39
s_split_11_copies,indet,600.00
s_split_12_copies,sat,6.29
s_split_13_copies,sat,1.47
s_split_14_copies,sat,3.42
s_split_15_copies,sat,7.91
s_split_16_copies,sat,8.99
s_split_17_copies,indet,600.00
s_split_18_copies,sat,3.54
s_split_19_copies,indet,600.00
s_split_20_copies,sat,6.20
s_split_21_copies,sat,4.21
s_split_22_copies,sat,7.62
s_split_23_copies,sat,2.09
s_split_24_copies,sat,17.38
s_split_25_copies,sat,29.77
s_split_26_copies,sat,1.78
s_split_27_copies,sat,5.66
s_split_28_copies,indet,600.00
s_split_29_copies,sat,4.43
s_split_30_copies,indet,600.00
s_split_31_copies,sat,3.41
s_split_32_copies,indet,600.00
s_split_33_copies,sat,6.43
s_split_34_copies,sat,3.21
s_split_35_copies,indet,600.00
s_split_36_copies,sat,1.86
s_split_37_copies,sat,1.39
s_split_38_copies,sat,1.93
s_split_39_copies,sat,2.77
s_split_40_copies,sat,2.36
s_split_41_copies,sat,3.80
s_split_42_copies,sat,2.32
s_split_43_copies,sat,2.06
s_split_44_copies,sat,2.09
s_split_45_copies,sat,2.00
s_split_46_copies,sat,1.51
s_split_47_copies,sat,5.51
s_split_48_copies,sat,2.01
s_split_49_copies,sat,1.83
s_split_50_copies,sat,8.22
s_split_51_copies,sat,1.90
s_split_52_copies,sat,2.31
s_split_53_copies,sat,7.33
s_split_54_copies,sat,2.24
s_split_55_copies,sat,1.14
s_split_56_copies,indet,600.00
s_split_57_copies,sat,2.75
s_split_58_copies,sat,5.95
s_triv_01_copies,sat,0.96
s_triv_02_copies,sat,1.20
s_triv_03_copies,sat,1.21
s_triv_04_copies,sat,0.50
s_triv_05_copies,sat,0.64
s_triv_06_copies,sat,0.74
s_triv_07_copies,sat,0.54
s_triv_08_copies,sat,0.01
s_triv_09_copies,sat,1.30
s_triv_11_copies,sat,0.72
s_triv_12_copies,sat,3.56
