s_seeds_03_copies,sat,394.05
s_seeds_04_copies,indet,600.00
s_seeds_05_copies,indet,600.00
s_seeds_06_copies,indet,600.00
s_seeds_07_copies,sat,453.01
s_seeds_08_copies,indet,600.00
s_seeds_09_copies,sat,0.03
s_seeds_10_copies,sat,390.10
s_seeds_11_copies,indet,600.00
s_split_01_copies,indet,600.00
s_split_02_copies,indet,600.00
s_split_03_copies,indet,600.00
s_split_04_copies,indet,600.00
s_split_05_copies,sat,584.01
s_split_06_copies,indet,600.00
s_split_07_copies,indet,600.00
s_split_08_copies,indet,600.00
s_split_09_copies,indet,600.00
s_split_10_copies,indet,600.00
s_split_11_copies,indet,600.00
s_split_12_copies,indet,600.00
s_split_13_copies,indet,600.00
s_split_14_copies,indet,600.00
s_split_15_copies,indet,600.00
s_split_16_copies,indet,600.00
s_split_17_copies,indet,600.00
s_split_18_copies,indet,600.00
s_split_19_copies,indet,600.00
s_split_20_copies,indet,600.00
s_split_21_copies,sat,586.31
s_split_22_copies,indet,600.00
s_split_23_copies,indet,600.00
s_split_24_copies,indet,600.00
s_split_25_copies,indet,600.00
s_split_26_copies,indet,600.00
s_split_27_copies,indet,600.00
s_split_28_copies,sat,535.31
s_split_29_copies,indet,600.00
s_split_30_copies,indet,600.00
s_split_31_copies,indet,600.00
s_split_32_copies,indet,600.00
s_split_33_copies,indet,600.00
s_split_34_copies,indet,600.00
s_split_35_copies,indet,600.00
s_split_36_copies,sat,0.04
s_split_37_copies,indet,600.00
s_split_38_copies,indet,600.00
s_split_39_copies,indet,600.00
s_split_40_copies,indet,600.00
s_split_41_copies,indet,600.00
s_split_42_copies,indet,600.00
s_split_43_copies,indet,600.00
s_split_44_copies,indet,600.00
s_split_45_copies,indet,600.00
s_split_46_copies,sat,563.11
s_split_47_copies,indet,600.00
s_split_48_copies,indet,600.00
s_split_49_copies,indet,600.00
s_split_50_copies,indet,600.00
s_split_51_copies,indet,600.00
s_split_52_copies,indet,600.00
s_split_53_copies,indet,600.00
s_split_54_copies,indet,600.00
s_split_55_copies,indet,600.00
s_split_56_copies,indet,600.00
s_split_57_copies,indet,600.00
s_split_58_copies,indet,600.00
s_triv_01_copies,sat,415.13
s_triv_02_copies,sat,0.02
s_triv_03_copies,sat,0.02
s_triv_04_copies,sat,0.02
s_triv_05_copies,sat,317.03
s_triv_06_copies,sat,314.14
s_triv_07_copies,sat,0.02
s_triv_08_copies,sat,328.00
s_triv_09_copies,sat,0.02
s_triv_11_copies,sat,0.02
s_triv_12_copies,sat,0.03
s_triv_13_copies,sat,323.69
s_triv_14_copies,sat,0.25
s_triv_15_copies,sat,0.00
s_triv_16_copies,sat,0.04
s_triv_17_copies,sat,0.02
s_triv_18_copies,sat,350.96
sn_1024_copies,sat,365.25
sn_2048_copies,sat,431.70
sn_4096_copies,indet,600.00
sn_8192_copies,indet,600.00
spec_011_copies,sat,396.06
tg_copies,sat,447.37
three_dots_moving_1_copies,indet,600.00
three_dots_moving_2_copies,sat,532.52
three_dots_moving_3_copies,indet,600.00
trex1_copies,sat,0.04
trex3_copies,indet,600.00
up_13,indet,600.00
w1_copies,sat,0.04
w2_copies,sat,0.04
yz_plus_minus_1_copies,indet,600.00
yz_plus_minus_2_copies,indet,600.00
